state,constituency,candidate_name,party,num_votes,total_votes,perc_votes,rank,won
Andhra Pradesh,Guntakal,R Jitendra Gowd,Telugu Desam,58390,191057,0.3056,2,0
Andhra Pradesh,Guntakal,KOTRIKE MADHUSUDAN,Janasena Party,19878,191057,0.104,3,0
Andhra Pradesh,Guntakal,K Prabhakar,Indian National Congress,2090,191057,0.0109,4,0
Andhra Pradesh,Guntakal,NOTA,None of the Above,1547,191057,0.0081,5,0
Andhra Pradesh,Guntakal,Pasupula Hariharanath,Bharatiya Janata Party,1163,191057,0.0061,6,0
Andhra Pradesh,Guntakal,M Ramanjaneyulu,Independent,249,191057,0.0013,7,0
Andhra Pradesh,Guntakal,Thanniru Sreenivasulu,Independent,186,191057,0.001,8,0
Andhra Pradesh,Guntakal,S Rammohan,Independent,184,191057,0.001,9,0
Andhra Pradesh,Guntakal,Gopa Hemalatha,Pyramid Party of India,176,191057,0.0009,10,0
Andhra Pradesh,Guntakal,P Venkatesh,Jai Swaraj Party,96,191057,0.0005,11,0
Andhra Pradesh,Guntakal,Akula Murali Krishna,Independent,88,191057,0.0005,12,0
Andhra Pradesh,Guntakal,Kallamadi Satya Sudarshan Gupta,Independent,88,191057,0.0005,13,0
Andhra Pradesh,Tadipatri,K. PEDDA REDDY,Yuvajana Sramika Rythu Congress Party,92911,187874,0.4945,1,1
Andhra Pradesh,Tadipatri,ASHMIT REDDY.J.C.,Telugu Desam,85400,187874,0.4546,2,0
Andhra Pradesh,Tadipatri,KADIRI.SREEKANTH REDDY,Janasena Party,2642,187874,0.0141,3,0
Andhra Pradesh,Tadipatri,NOTA,None of the Above,2063,187874,0.011,4,0
Andhra Pradesh,Tadipatri,Gujjala Nagi Reddy,Indian National Congress,1881,187874,0.01,5,0
Andhra Pradesh,Tadipatri,JANGAMREDDY.ANKAL REDDY,Bharatiya Janata Party,1619,187874,0.0086,6,0
Andhra Pradesh,Tadipatri,Bingi Prasad,Independent,433,187874,0.0023,7,0
Andhra Pradesh,Tadipatri,RAMINENI RAMAMOHAN,Independent,291,187874,0.0015,8,0
Andhra Pradesh,Tadipatri,B. Jagadeeswara Reddy,All India Forward Bloc,243,187874,0.0013,9,0
Andhra Pradesh,Tadipatri,MAMILLA. NARAYANA SWAMY.,Independent,229,187874,0.0012,10,0
Andhra Pradesh,Tadipatri,PALURU. NEELAKANTA. ACHARI,Independent,162,187874,0.0009,11,0
Andhra Pradesh,Singanamala,Padmavathy Jonnalagadda,Yuvajana Sramika Rythu Congress Party,118044,197466,0.5978,1,1
Andhra Pradesh,Singanamala,Bandaru Sravani Sree,Telugu Desam,71802,197466,0.3636,2,0
Andhra Pradesh,Singanamala,NOTA,None of the Above,2340,197466,0.0119,3,0
Andhra Pradesh,Singanamala,Dr. Sake. Sailajanath,Indian National Congress,1384,197466,0.007,4,0
Andhra Pradesh,Singanamala,Midde Ravindra Babu,Bahujan Samaj Party,1358,197466,0.0069,5,0
Andhra Pradesh,Singanamala,Challa. Chinna Venkatesu,Bharatiya Janata Party,1046,197466,0.0053,6,0
Andhra Pradesh,Singanamala,Kodamala Obulesu,Independent,739,197466,0.0037,7,0
Andhra Pradesh,Singanamala,M. Obulapathi,Independent,492,197466,0.0025,8,0
Andhra Pradesh,Singanamala,M. Surendra,Pyramid Party of India,141,197466,0.0007,9,0
Andhra Pradesh,Singanamala,Adinarayana. S,Independent,120,197466,0.0006,10,0
Andhra Pradesh,Anantapur urban,ANANTHA VENKATARAMI REDDY,Yuvajana Sramika Rythu Congress Party,88704,165141,0.5371,1,1
Andhra Pradesh,Anantapur urban,PRABHAKAR CHOWDARY .V,Telugu Desam,60006,165141,0.3634,2,0
Andhra Pradesh,Anantapur urban,T. C. VARUN,Janasena Party,10920,165141,0.0661,3,0
Andhra Pradesh,Anantapur urban,G. NAGA RAJU,Indian National Congress,1599,165141,0.0097,4,0
Andhra Pradesh,Anantapur urban,AMARNATH JANGATI,Bharatiya Janata Party,1436,165141,0.0087,5,0
Andhra Pradesh,Anantapur urban,NOTA,None of the Above,1312,165141,0.0079,6,0
Andhra Pradesh,Anantapur urban,RAHAMTHULLA,Indian Union Muslim League,445,165141,0.0027,7,0
Andhra Pradesh,Anantapur urban,YELAMANJULA RAJESH,Independent,179,165141,0.0011,8,0
Andhra Pradesh,Anantapur urban,G. BALAJI VISWANATH,Independent,144,165141,0.0009,9,0
Andhra Pradesh,Anantapur urban,P. VENKATA BABU NAIDU,Independent,127,165141,0.0008,10,0
Andhra Pradesh,Anantapur urban,D. RAGHAVENDRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),111,165141,0.0007,11,0
Andhra Pradesh,Anantapur urban,KATTAM KARTHIK,Independent,94,165141,0.0006,12,0
Andhra Pradesh,Anantapur urban,SIVAIAH,Nava Samaj Party,64,165141,0.0004,13,0
Andhra Pradesh,KALYANDURG,K.V. Usha Sricharan,Yuvajana Sramika Rythu Congress Party,88051,190841,0.4614,1,1
Andhra Pradesh,KALYANDURG,Umamaheswara Naidu Madineni,Telugu Desam,68155,190841,0.3571,2,0
Andhra Pradesh,KALYANDURG,Neelakantapuram Raghuveera Reddy,Indian National Congress,28883,190841,0.1513,3,0
Andhra Pradesh,KALYANDURG,Rahul Karanam,Janasena Party,1554,190841,0.0081,4,0
Andhra Pradesh,KALYANDURG,NOTA,None of the Above,1515,190841,0.0079,5,0
Andhra Pradesh,KALYANDURG,Muppuri Devaraj,Bharatiya Janata Party,794,190841,0.0042,6,0
Andhra Pradesh,KALYANDURG,Sreerangarajula Gopinath Rayal,Independent,495,190841,0.0026,7,0
Andhra Pradesh,KALYANDURG,Mannila Kishor,Independent,276,190841,0.0014,8,0
Andhra Pradesh,KALYANDURG,Y. Usharani,Praja Shanthi Party,212,190841,0.0011,9,0
Andhra Pradesh,KALYANDURG,V. Adeppa,Independent,173,190841,0.0009,10,0
Andhra Pradesh,KALYANDURG,Goparam Govindarajulu,Independent,169,190841,0.0009,11,0
Andhra Pradesh,KALYANDURG,Balaram Naik .N,Independent,169,190841,0.0009,12,0
Andhra Pradesh,KALYANDURG,M. Ramesh,Viduthalai Chiruthaigal Katchi,129,190841,0.0007,13,0
Andhra Pradesh,KALYANDURG,Gonimanathota Pedda Obalesu,Independent,97,190841,0.0005,14,0
Andhra Pradesh,KALYANDURG,C. Sreenivasulu,Independent,87,190841,0.0005,15,0
Andhra Pradesh,KALYANDURG,Shaik Pakruddin,Pyramid Party of India,82,190841,0.0004,16,0
Andhra Pradesh,Raptadu,Thopudurthi Prakash Reddy,Yuvajana Sramika Rythu Congress Party,111201,202180,0.55,1,1
Andhra Pradesh,Raptadu,Paritala Sreeram,Telugu Desam,85626,202180,0.4235,2,0
Andhra Pradesh,Raptadu,NOTA,None of the Above,1801,202180,0.0089,3,0
Andhra Pradesh,Raptadu,Sake Pavan Kumar,Janasena Party,1624,202180,0.008,4,0
Andhra Pradesh,Raptadu,Byalla Erriswamy,Bharatiya Janata Party,934,202180,0.0046,5,0
Andhra Pradesh,Raptadu,Suripokala Chinna Peddanna,Independent,358,202180,0.0018,6,0
Andhra Pradesh,Raptadu,K. Vijay Kumar Naik,Independent,257,202180,0.0013,7,0
Andhra Pradesh,Raptadu,Sake Pothulaiah,Independent,163,202180,0.0008,8,0
Andhra Pradesh,Raptadu,Bandaru Linganna,Independent,78,202180,0.0004,9,0
Andhra Pradesh,Raptadu,B. Ramadasu,Independent,81,202180,0.0004,10,0
Andhra Pradesh,Raptadu,B. Naresh,Independent,57,202180,0.0003,11,0
Andhra Pradesh,Madakasira,M THIPPESWAMY,Yuvajana Sramika Rythu Congress Party,88527,177103,0.4999,1,1
Andhra Pradesh,Madakasira,K ERANNA,Telugu Desam,75391,177103,0.4257,2,0
Andhra Pradesh,Madakasira,K ASWARTHANARAYANA,Indian National Congress,6495,177103,0.0367,3,0
Andhra Pradesh,Madakasira,NOTA,None of the Above,2656,177103,0.015,4,0
Andhra Pradesh,Madakasira,MALA SOMANNA,Bahujan Samaj Party,1684,177103,0.0095,5,0
Andhra Pradesh,Madakasira,N HANUMANTHAPPA,Bharatiya Janata Party,1138,177103,0.0064,6,0
Andhra Pradesh,Madakasira,H HANUMANTHARAYA,Independent,816,177103,0.0046,7,0
Andhra Pradesh,Madakasira,PARADESHNNA GARI HANUMANTHA RAJU,Independent,396,177103,0.0022,8,0
Andhra Pradesh,Hindupur,Nandamuri Balakrishna,Telugu Desam,91704,178167,0.5147,1,1
Andhra Pradesh,Hindupur,SHAIK MOHAMMED IQBAL,Yuvajana Sramika Rythu Congress Party,74676,178167,0.4191,2,0
Andhra Pradesh,Hindupur,AKULA UMESH,Janasena Party,4305,178167,0.0242,3,0
Andhra Pradesh,Hindupur,T. BALAJI MANOHAR,Indian National Congress,2559,178167,0.0144,4,0
Andhra Pradesh,Hindupur,P. D. PARTHA SARATHY,Bharatiya Janata Party,2104,178167,0.0118,5,0
Andhra Pradesh,Hindupur,NOTA,None of the Above,1290,178167,0.0072,6,0
Andhra Pradesh,Hindupur,ADI NARAYANA. B,Independent,413,178167,0.0023,7,0
Andhra Pradesh,Hindupur,G.N. Ashoka,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),392,178167,0.0022,8,0
Andhra Pradesh,Hindupur,V. K. SRENIVASULU,Independent,202,178167,0.0011,9,0
Andhra Pradesh,Hindupur,DUDHEKULA GOUS PEERA,Independent,185,178167,0.001,10,0
Andhra Pradesh,Hindupur,NARASIMHA MURTHY. N,Independent,177,178167,0.001,11,0
Andhra Pradesh,Hindupur,M. NARASIMHA MURTHY,Independent,160,178167,0.0009,12,0
Andhra Pradesh,Penukonda,MALAGUNDLA SANKARANARAYANA,Yuvajana Sramika Rythu Congress Party,96607,189114,0.5108,1,1
Andhra Pradesh,Penukonda,B.K.PARTHASARATHI,Telugu Desam,81549,189114,0.4312,2,0
Andhra Pradesh,Penukonda,PEDDI REDDY GARI VARALAKSHMI,Janasena Party,3492,189114,0.0185,3,0
Andhra Pradesh,Penukonda,PURROLLA NARASIMHAPPA,Indian National Congress,3202,189114,0.0169,4,0
Andhra Pradesh,Penukonda,NOTA,None of the Above,1553,189114,0.0082,5,0
Andhra Pradesh,Penukonda,GORANTLA MOHAN RAO SEKHAR,Bharatiya Janata Party,1417,189114,0.0075,6,0
Andhra Pradesh,Penukonda,E.NARASIMHULU,Navodayam Party,369,189114,0.002,7,0
Andhra Pradesh,Penukonda,B.MAHESH,Independent,276,189114,0.0015,8,0
Andhra Pradesh,Penukonda,U.D.KULLAYAPPA,Independent,185,189114,0.001,9,0
Andhra Pradesh,Penukonda,AVULA RAGHAVENDRA REDDY,Independent,170,189114,0.0009,10,0
Andhra Pradesh,Penukonda,BOYA ADISESHU,Independent,175,189114,0.0009,11,0
Andhra Pradesh,Penukonda,VATTI JAYADEVA,Pyramid Party of India,119,189114,0.0006,12,0
Andhra Pradesh,Puttaparthi,DUDDUKUNTA SREEDHAR REDDY,Yuvajana Sramika Rythu Congress Party,97234,171291,0.5677,1,1
Andhra Pradesh,Puttaparthi,PALLE.RAGHUNATHA REDDY,Telugu Desam,65979,171291,0.3852,2,0
Andhra Pradesh,Puttaparthi,PATTI CHALAPATHI,Janasena Party,2286,171291,0.0133,3,0
Andhra Pradesh,Puttaparthi,KOTA SWETHA,Indian National Congress,1515,171291,0.0088,4,0
Andhra Pradesh,Puttaparthi,NOTA,None of the Above,1310,171291,0.0076,5,0
Andhra Pradesh,Puttaparthi,HANUMANTHA REDDY YALAPALA,Bharatiya Janata Party,1211,171291,0.0071,6,0
Andhra Pradesh,Puttaparthi,K SREERAM NAIK,Independent,357,171291,0.0021,7,0
Andhra Pradesh,Puttaparthi,AMMINENI YASODA,Independent,289,171291,0.0017,8,0
Andhra Pradesh,Puttaparthi,B.RAGHUNATHAREDDY,Independent,274,171291,0.0016,9,0
Andhra Pradesh,Puttaparthi,A.RAGHU NATHA REDDY,Independent,249,171291,0.0015,10,0
Andhra Pradesh,Puttaparthi,GODDENDLA VENKATESH,Independent,160,171291,0.0009,11,0
Andhra Pradesh,Puttaparthi,POOLA SREENATH REDDY,Independent,132,171291,0.0008,12,0
Andhra Pradesh,Puttaparthi,POTHURU ARUNA,Pyramid Party of India,97,171291,0.0006,13,0
Andhra Pradesh,Puttaparthi,D.SHYAM SUNDHAR REDDY,Independent,104,171291,0.0006,14,0
Andhra Pradesh,Puttaparthi,AMPAVATHINI GOVINDU,Independent,94,171291,0.0005,15,0
Andhra Pradesh,Dharmavaram,KETHIREDDY VENKATARAMI REDDY,Yuvajana Sramika Rythu Congress Party,106909,210679,0.5074,1,1
Andhra Pradesh,Dharmavaram,GONUGUNTLA SURYANARAYANA,Telugu Desam,91243,210679,0.4331,2,0
Andhra Pradesh,Dharmavaram,CHILAKAM MADHUSUDHANA REDDY,Janasena Party,6668,210679,0.0317,3,0
Andhra Pradesh,Dharmavaram,NOTA,None of the Above,1767,210679,0.0084,4,0
Andhra Pradesh,Dharmavaram,RANGANA ASWARTHA NARAYANA,Indian National Congress,1662,210679,0.0079,5,0
Andhra Pradesh,Dharmavaram,E SUDARSHAN REDDY,Bharatiya Janata Party,622,210679,0.003,6,0
Andhra Pradesh,Dharmavaram,J.SURYA NARAYANA,Independent,380,210679,0.0018,7,0
Andhra Pradesh,Dharmavaram,N RAVEENDRA REDDY,Independent,305,210679,0.0014,8,0
Andhra Pradesh,Dharmavaram,GADDAM RAJAGOPAL,All India Forward Bloc,261,210679,0.0012,9,0
Andhra Pradesh,Dharmavaram,P VENKATARAMI REDDY,Independent,205,210679,0.001,10,0
Andhra Pradesh,Dharmavaram,K.SUDHAKAR REDDY,Independent,160,210679,0.0008,11,0
Andhra Pradesh,Dharmavaram,PETA RAJESWARI,Pyramid Party of India,140,210679,0.0007,12,0
Andhra Pradesh,Dharmavaram,P VENKATARAMI REDDY,Independent,118,210679,0.0006,13,0
Andhra Pradesh,Dharmavaram,G.KESAVAIAH,Independent,77,210679,0.0004,14,0
Andhra Pradesh,Dharmavaram,MANJULA SREENIVASULU,Independent,93,210679,0.0004,15,0
Andhra Pradesh,Dharmavaram,S.NARASIMHA REDDY,Independent,69,210679,0.0003,16,0
Andhra Pradesh,Kadiri,P.V. SIDDA REDDY,Yuvajana Sramika Rythu Congress Party,102432,189980,0.5392,1,1
Andhra Pradesh,Kadiri,KANDIKUNTA VENKATA PRASAD,Telugu Desam,75189,189980,0.3958,2,0
Andhra Pradesh,Kadiri,K. VAJRA BHASKARAREDDY,All India Forward Bloc,3498,189980,0.0184,3,0
Andhra Pradesh,Kadiri,BHYRAVA PRASAD PERUGU CHINNA,Janasena Party,2375,189980,0.0125,4,0
Andhra Pradesh,Kadiri,PATHAN KHASEEM KHAN,Indian National Congress,2287,189980,0.012,5,0
Andhra Pradesh,Kadiri,NOTA,None of the Above,1567,189980,0.0082,6,0
Andhra Pradesh,Kadiri,S.V. NAGENDRA PRASAD,Bharatiya Janata Party,1358,189980,0.0071,7,0
Andhra Pradesh,Kadiri,MARUVA NAGAMALLU,Independent,360,189980,0.0019,8,0
Andhra Pradesh,Kadiri,D. RAJA SEKHAR REDDY,Independent,297,189980,0.0016,9,0
Andhra Pradesh,Kadiri,GODDENDLA VENKATESH,Independent,232,189980,0.0012,10,0
Andhra Pradesh,Kadiri,CHANNKA SIDDAREDDY,Praja Shanthi Party,218,189980,0.0011,11,0
Andhra Pradesh,Kadiri,B. RAVISANKAR,Pyramid Party of India,167,189980,0.0009,12,0
Andhra Pradesh,Thamballapalle,PEDDIREDDY DWARAKANATHA REDDY,Yuvajana Sramika Rythu Congress Party,105444,177269,0.5948,1,1
Andhra Pradesh,Thamballapalle,GULLOLA SHANKAR,Telugu Desam,58506,177269,0.33,2,0
Andhra Pradesh,Thamballapalle,MALIPEDDI PRABHAKAR REDDY,Janasena Party,5018,177269,0.0283,3,0
Andhra Pradesh,Thamballapalle,M.N. CHANDRA SEKHAR REDDY,Indian National Congress,3261,177269,0.0184,4,0
Andhra Pradesh,Thamballapalle,NOTA,None of the Above,2886,177269,0.0163,5,0
Andhra Pradesh,Thamballapalle,K GANGARAJU,Indian Labour Party (Ambedkar Phule),535,177269,0.003,6,0
Andhra Pradesh,Thamballapalle,MUSALIKUNTA MASTHAN REDDY,Independent,359,177269,0.002,7,0
Andhra Pradesh,Thamballapalle,NAGURI VISWANATHA REDDY,Independent,324,177269,0.0018,8,0
Andhra Pradesh,Thamballapalle,MUTRA MADHAVA REDDY,Independent,248,177269,0.0014,9,0
Andhra Pradesh,Thamballapalle,P VENKATA REDDY,Janata Dal  (Secular),224,177269,0.0013,10,0
Andhra Pradesh,Thamballapalle,V Ashraf,Independent,193,177269,0.0011,11,0
Andhra Pradesh,Thamballapalle,C VENKATARAMANA REDDY,Pyramid Party of India,134,177269,0.0008,12,0
Andhra Pradesh,Thamballapalle,SEETANNAGARI REDDEPPA,Indian Union Muslim League,137,177269,0.0008,13,0
Andhra Pradesh,Pileru,CHINTHALA RAMACHANDRA REDDY,Yuvajana Sramika Rythu Congress Party,87300,178447,0.4892,1,1
Andhra Pradesh,Pileru,NALLARI KISHAN KUMAR REDDY,Telugu Desam,79426,178447,0.4451,2,0
Andhra Pradesh,Pileru,KHATIB SYED AGHA MOHIUDDIN,Indian National Congress,4182,178447,0.0234,3,0
Andhra Pradesh,Pileru,B DINESH,Janasena Party,2374,178447,0.0133,4,0
Andhra Pradesh,Pileru,NOTA,None of the Above,2145,178447,0.012,5,0
Andhra Pradesh,Pileru,PULI REDDY NARENDRA KUMAR REDDY,Bharatiya Janata Party,1029,178447,0.0058,6,0
Andhra Pradesh,Pileru,Y RAMANJULAMMA,Independent,309,178447,0.0017,7,0
Andhra Pradesh,Pileru,APRALA SUDHAKARA,Independent,260,178447,0.0015,8,0
Andhra Pradesh,Pileru,MANGIRA RAMACHANDRA,Independent,260,178447,0.0015,9,0
Andhra Pradesh,Pileru,CHINTHALA RAMI REDDY,Praja Shanthi Party,239,178447,0.0013,10,0
Andhra Pradesh,Pileru,BATHALA VINOD KUMAR,Dalita Bahujana Party,208,178447,0.0012,11,0
Andhra Pradesh,Pileru,A MOSES KIRAN KUMAR,Independent,207,178447,0.0012,12,0
Andhra Pradesh,Pileru,POOLA ANWAR HUSSAIN,Indian Union Muslim League,195,178447,0.0011,13,0
Andhra Pradesh,Pileru,GADA PUSHPALATHA,Independent,171,178447,0.001,14,0
Andhra Pradesh,Pileru,B PADMAJA,Independent,142,178447,0.0008,15,0
Andhra Pradesh,Madanapalle,Mohammed Nawaz Basha,Yuvajana Sramika Rythu Congress Party,92066,179830,0.512,1,1
Andhra Pradesh,Madanapalle,Dommalapati Ramesh,Telugu Desam,62418,179830,0.3471,2,0
Andhra Pradesh,Madanapalle,Swathi Gangarapu,Janasena Party,14601,179830,0.0812,3,0
Andhra Pradesh,Madanapalle,D Mohana Rami Reddy,Indian National Congress,2697,179830,0.015,4,0
Andhra Pradesh,Madanapalle,Anand Bandi,Bharatiya Janata Party,1884,179830,0.0105,5,0
Andhra Pradesh,Madanapalle,NOTA,None of the Above,1420,179830,0.0079,6,0
Andhra Pradesh,Madanapalle,R Ravindra Naidu,Independent,1118,179830,0.0062,7,0
Andhra Pradesh,Madanapalle,Baddila Sriramulu,Independent,935,179830,0.0052,8,0
Andhra Pradesh,Madanapalle,J Rajesh Kumar,Independent,415,179830,0.0023,9,0
Andhra Pradesh,Madanapalle,Shaik G Nawaj Hussain,Independent,383,179830,0.0021,10,0
Andhra Pradesh,Madanapalle,Shaik Khajapeer,Independent,287,179830,0.0016,11,0
Andhra Pradesh,Madanapalle,B Ramesh Babu,Independent,264,179830,0.0015,12,0
Andhra Pradesh,Madanapalle,Modem Manjunatha,Independent,250,179830,0.0014,13,0
Andhra Pradesh,Madanapalle,P Venkata Siva Raj Kumar,Independent,233,179830,0.0013,14,0
Andhra Pradesh,Madanapalle,Nagireddigari Jaganatha Reddy,Independent,175,179830,0.001,15,0
Andhra Pradesh,Madanapalle,Varikooti Manjula,National Women's Party,153,179830,0.0009,16,0
Andhra Pradesh,Madanapalle,B Rajashekhar Naick,Independent,155,179830,0.0009,17,0
Andhra Pradesh,Madanapalle,Ginka Ananda Kumar,Independent,138,179830,0.0008,18,0
Andhra Pradesh,Madanapalle,Karamalaputty Naga Bhushanam,Pyramid Party of India,121,179830,0.0007,19,0
Andhra Pradesh,Madanapalle,Sabeera Shaik,Indian Union Muslim League,117,179830,0.0007,20,0
Andhra Pradesh,Punganur,PEDDIREDDI RAMACHANDRA REDDY,Yuvajana Sramika Rythu Congress Party,107431,195868,0.5485,1,1
Andhra Pradesh,Punganur,N.ANESHA REDDY,Telugu Desam,63876,195868,0.3261,2,0
Andhra Pradesh,Punganur,BODE RAMACHANDRA YADAV,Janasena Party,16452,195868,0.084,3,0
Andhra Pradesh,Punganur,NOTA,None of the Above,3287,195868,0.0168,4,0
Andhra Pradesh,Punganur,S.SAFIYA,Indian National Congress,2007,195868,0.0102,5,0
Andhra Pradesh,Punganur,GANNA MADAN MOHAN BABU,Bharatiya Janata Party,1472,195868,0.0075,6,0
Andhra Pradesh,Punganur,G.T.NARAYANA,Independent,428,195868,0.0022,7,0
Andhra Pradesh,Punganur,P.MUNIRATHNAM,Independent,368,195868,0.0019,8,0
Andhra Pradesh,Punganur,V.PATTABI,Independent,288,195868,0.0015,9,0
Andhra Pradesh,Punganur,ADIVIPALLI KRISHNAPPA,Pyramid Party of India,259,195868,0.0013,10,0
Andhra Pradesh,Chandragiri,Dr.CHEVIREDDY BHASKAR REDDY,Yuvajana Sramika Rythu Congress Party,127790,228192,0.56,1,1
Andhra Pradesh,Chandragiri,PULLIVARTHI VENKATA MANI PRASAD,Telugu Desam,86035,228192,0.377,2,0
Andhra Pradesh,Chandragiri,SURENDRA SHITTI,Janasena Party,4531,228192,0.0199,3,0
Andhra Pradesh,Chandragiri,NOTA,None of the Above,1777,228192,0.0078,4,0
Andhra Pradesh,Chandragiri,K.SRINIVASULU,Indian National Congress,1551,228192,0.0068,5,0
Andhra Pradesh,Chandragiri,THAKKILAPATI MADHU BABU,Bharatiya Janata Party,1158,228192,0.0051,6,0
Andhra Pradesh,Chandragiri,Dr P.SIVA KUMAR,Independent,912,228192,0.004,7,0
Andhra Pradesh,Chandragiri,ANDHALAPALLI KIRAN KUMAR,Dalita Bahujana Party,643,228192,0.0028,8,0
Andhra Pradesh,Chandragiri,J RAMESH BABU,Independent,575,228192,0.0025,9,0
Andhra Pradesh,Chandragiri,V HARISH @ NANI,Independent,571,228192,0.0025,10,0
Andhra Pradesh,Chandragiri,MALLAMPALLI CHENGALRAYULU,Independent,435,228192,0.0019,11,0
Andhra Pradesh,Chandragiri,PALADUGU SURESH,Independent,368,228192,0.0016,12,0
Andhra Pradesh,Chandragiri,R MOHANA,Independent,337,228192,0.0015,13,0
Andhra Pradesh,Chandragiri,G MUTYALAIAH,Independent,275,228192,0.0012,14,0
Andhra Pradesh,Chandragiri,B RAMESH BABU,Viduthalai Chiruthaigal Katchi,176,228192,0.0008,15,0
Andhra Pradesh,Chandragiri,GURRAM KONDA FARUK,Mana Desam Party,161,228192,0.0007,16,0
Andhra Pradesh,Chandragiri,KONANGI ESWARAIAH,Independent,164,228192,0.0007,17,0
Andhra Pradesh,Chandragiri,DEGALA BHARATH KUMAR,Janam Manam Party,145,228192,0.0006,18,0
Andhra Pradesh,Chandragiri,KALIMILI POORNIMA,Independent,128,228192,0.0006,19,0
Andhra Pradesh,Chandragiri,G NAGENDRA BABU,Independent,141,228192,0.0006,20,0
Andhra Pradesh,Chandragiri,B MUNEESWAR,Jai Hindustan Party,108,228192,0.0005,21,0
Andhra Pradesh,Chandragiri,LALITHA BUKKAY,Navataram Party,103,228192,0.0005,22,0
Andhra Pradesh,Chandragiri,K BHASKAR REDDY,Independent,108,228192,0.0005,23,0
Andhra Pradesh,Tirupati,BHUMANA KARUNAKAR REDDY,Yuvajana Sramika Rythu Congress Party,80544,180429,0.4464,1,1
Andhra Pradesh,Tirupati,M SUGUNA,Telugu Desam,79836,180429,0.4425,2,0
Andhra Pradesh,Tirupati,CHADALAWADA KRISHNAMURTHY,Janasena Party,12315,180429,0.0683,3,0
Andhra Pradesh,Tirupati,K.PRAMILA,Indian National Congress,2725,180429,0.0151,4,0
Andhra Pradesh,Tirupati,BHAVANI SANKAR VALLAMCHETTY,Bharatiya Janata Party,2385,180429,0.0132,5,0
Andhra Pradesh,Tirupati,NOTA,None of the Above,1420,180429,0.0079,6,0
Andhra Pradesh,Tirupati,KESARI SWAPNA,Janapaalana Party (Democratic),286,180429,0.0016,7,0
Andhra Pradesh,Tirupati,Dr.BODAGALA VENKATA RAJARAO,Independent,137,180429,0.0008,8,0
Andhra Pradesh,Tirupati,P.SAI PRASANNA KUMAR,Independent,141,180429,0.0008,9,0
Andhra Pradesh,Tirupati,ANANDA HARI KRISHNA,Independent,130,180429,0.0007,10,0
Andhra Pradesh,Tirupati,MINCHALA VENKATARATNAMMA,Viduthalai Chiruthaigal Katchi,102,180429,0.0006,11,0
Andhra Pradesh,Tirupati,K. VIJAY KIRAN,Independent,111,180429,0.0006,12,0
Andhra Pradesh,Tirupati,K. KESAVULU CHETTY,Independent,98,180429,0.0005,13,0
Andhra Pradesh,Tirupati,E. CHENNAKESAVULU,Independent,86,180429,0.0005,14,0
Andhra Pradesh,Tirupati,T NARASIMHA RAO,Jai Hindustan Party,67,180429,0.0004,15,0
Andhra Pradesh,Tirupati,R.KRISHNA CHAITANYA,Independent,46,180429,0.0003,16,0
Andhra Pradesh,Srikalahasti,Madhusudhan Reddy Biyyapu,Yuvajana Sramika Rythu Congress Party,109541,195994,0.5589,1,1
Andhra Pradesh,Srikalahasti,Bojjala Venkata Sudhir Reddy,Telugu Desam,71400,195994,0.3643,2,0
Andhra Pradesh,Srikalahasti,Vinitha Nagaram,Janasena Party,5274,195994,0.0269,3,0
Andhra Pradesh,Srikalahasti,Anandha Kumar Kola,Bharatiya Janata Party,4004,195994,0.0204,4,0
Andhra Pradesh,Srikalahasti,S Bathaiah Naidu,Indian National Congress,2170,195994,0.0111,5,0
Andhra Pradesh,Srikalahasti,NOTA,None of the Above,1669,195994,0.0085,6,0
Andhra Pradesh,Srikalahasti,Kasumuri Chiranjeevi,Praja Shanthi Party,436,195994,0.0022,7,0
Andhra Pradesh,Srikalahasti,Ramesh Ganugapenta,Nava Praja Rajyam Party,324,195994,0.0017,8,0
Andhra Pradesh,Srikalahasti,Singamala Subramanyam,Independent,240,195994,0.0012,9,0
Andhra Pradesh,Srikalahasti,Sama Ravi Chandra,Samajwadi Forward Bloc,201,195994,0.001,10,0
Andhra Pradesh,Srikalahasti,G Venkatesh,Independent,194,195994,0.001,11,0
Andhra Pradesh,Srikalahasti,Balasubramanyam Esukamatla,Independent,147,195994,0.0008,12,0
Andhra Pradesh,Srikalahasti,Pathipati Nageswararao,Independent,133,195994,0.0007,13,0
Andhra Pradesh,Srikalahasti,S Satyanarayana,Pyramid Party of India,108,195994,0.0006,14,0
Andhra Pradesh,Srikalahasti,Chukkala Yellaiah,Independent,79,195994,0.0004,15,0
